"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species","Comp","ASV"
"191",3.88123725644725,0.0244608407820194,0.00683429604953364,3.57913098945846,0.000344738652384345,0.0178658172657883,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Unclassified","Unclassified","Unclassified","All_Vol","ASV599"
"192",13.0376175156856,0.0395195842008069,0.0127058297824118,3.11035051449472,0.0018686545299112,0.0376353579006677,"Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Caviibacter","abscessus","All_Vol","ASV710"
"193",6.55883767228386,0.0618424958034868,0.0180558524913845,3.42506651696426,0.000614648915876398,0.0220505298570658,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Unclassified","All_Vol","ASV740"
"194",7.1243180034349,-0.0452464168580537,0.0131371078780113,-3.44416878343418,0.000572817992513504,0.0219198351801834,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Unclassified","All_Vol","ASV799"
"195",3.73708265600154,0.0524339145357891,0.0129430922098785,4.05111187385113,5.09748263955877e-05,0.00600317609277785,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","ferus","All_Vol","ASV819"
"196",6.54114650978044,0.089311330011081,0.0285013605599644,3.13358128371373,0.00172687082178778,0.0354008518466495,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","levii","All_Vol","ASV900"
"197",1.60100060437856,0.028171646796522,0.00767826401591694,3.66901251873114,0.000243489157238847,0.0155291973616776,"Bacteria","Spirochaetota","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema","Unclassified","All_Vol","ASV1077"
"198",3.39015028603696,0.0711459600079288,0.0161290186927459,4.41105323040681,1.02869023323154e-05,0.00236187277549962,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Unclassified","All_Vol","ASV1118"
"199",6.19901744939886,0.0328228952331603,0.0102963309673413,3.18782441408212,0.00143347554529221,0.0316467293460665,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Jeotgalibaca","dankookensis","All_Vol","ASV1145"
"200",3.89265358900091,0.0461422330529411,0.0143488010413924,3.2157553038636,0.00130101713564928,0.0306958493880118,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","Unclassified","All_Vol","ASV1366"
